id,author,title,signatur,regal,fach,zustand,status_digitalisierung,cover_local,cover_online,year,language,isbn,publisher,description
919,Diverse Autoren,Lexikon der Technik,N 12,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_919.jpg,https://books.google.com/books/content?id=QIGhBgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1245,Kohlhammer,"... diverse Autoren , Stuttgart 1978 Charlotte Jurecka &lt; Brücken › , Verlag Anton Schroll , Wien / München 1979 Joseph ... Lexikon der Technik l › ( Bautechnik ) , Verlag Fischer , Frankfurt a . M. 1962 Konrad Wachsmann &lt; Holzhausbau&nbsp;..."
920,Diverse Autoren,Lexikon der Pädagogik,N 13,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_920.jpg,https://books.google.com/books/content?id=TpUmDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1246,Beltz & Gelberg,"In rund 650 Porträts stellt dieses Lexikon englischsprachige Autorinnen und Autoren vom frühen Mittelalter bis zur unmittelbaren Gegenwart vor. Über den bekannten Kanon hinaus präsentiert das Lexikon sehr viele Autorinnen und Autoren aus dem globalen Einzugsbereich der ""New English Literatures"" sowie Autorinnen und Autoren aus neuester Zeit."
921,Diverse Autoren,Lexikon der Wissenschaften,N 14,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_921.jpg,https://books.google.com/books/content?id=Wk6nAHOt_0oC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1247,C.H. Beck,"... Lexikon . Mittlerweile erscheint der weit überwiegende Teil der Science Fiction - Erstausgaben als Taschenbuch ... Autoren Kurz - Serien ( meist 4 bis 6 Bände ) schreiben zu lassen , die dann innerhalb von 1 bis 2 Jahren erschienen&nbsp;..."
922,Diverse Autoren,Lexikon der Tiere,N 15,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_922.jpg,https://books.google.com/books/content?id=FDi3DQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1248,Rowohlt,"Wer war eigentlich Hartmann von Aue? Welche Werke machten Bettine von Arnim berühmt? Zu welchem literarischen Zirkel gehörte Ingeborg Bachmann? Und wofür erhielt Günter Grass den Nobelpreis? Die Essays geben tiefe Einblicke in Leben, Werk und Wirken der wichtigsten deutschsprachigen Autoren. In der 3. Auflage um rund 100 Artikel u.a. zu Therese Huber, E.A.F. Klingemann, Durs Grünbein, Wolfgang Hilbig, Ruth Klüger, Brigitte Kronauer, Robert Menasse, Christoph Ransmayr, Raoul Schrott und Arnold Stadler erweitert - ausführlich und anschaulich."
923,Diverse Autoren,Lexikon der Pflanzen,N 16,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_923.jpg,https://books.google.com/books/content?id=W_ncDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1249,Kunth Verlag,"Von Achill bis Zentaur, von Aberglaube bis Zahnpflege: 4.500 Stichworte erschließen prägnant die griechisch-römische Antike. Abgestimmt auf den Unterricht an Gymnasien und Universitäten beantwortet das in der Neuauflage um rund 500 Einträge erweiterte Lexikon alle Fragen zu Geschichte, Geografie, Archäologie, Philosophie, Mythologie, Alltag und Mentalitäten. 290 Abbildungen, Karten und Pläne zeichnen ein lebendiges Bild von der Frühzeit bis zur Spätantike."
924,Diverse Autoren,Lexikon der Mineralien,N 17,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_924.jpg,https://books.google.com/books/content?id=rnm6AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1250,Kohlhammer,"... Autoren ( Sojka , Groß , E. v . Kudriaffsky u . s . w . ) ge- widmet wurden ... Lexikon der Verfälschungen . Das von uns schon gewürdigte „ Illustrirte ... Mineralien 8924 pCt . Eine Zunahme ergab sich nur bei den Freischürfen&nbsp;..."
925,Diverse Autoren,Lexikon der Geologie,N 18,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_925.jpg,https://books.google.com/books/content?id=V7cKEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1251,DuMont,"Das Klima schützen und Gottes Schöpfung bewahren: der Mensch im Einklang mit der Natur Ein irdisches Paradies ist möglich – das zeigt Michael Schurwanz in seinem erhellenden und motivierenden Buch über die Bewältigung der Klimakrise. Angesichts der Folgen des Klimawandels scheinen die Menschen wie gelähmt, wo dringend Handeln geboten ist. Doch wie? Es ist an der Zeit, sich die komplexen Zusammenhänge zwischen Natur und menschlichen Einflüssen bewusst zu machen und mit Optimismus Probleme zu lösen und die Umwelt zu schützen. - Ursachen für Klimaveränderungen besser verstehen - Die eigenen Fähigkeiten erkennen und für den Klimaschutz anwenden - Naturwissenschaftliche Grundlagen begreifen und nutzen im Sinne der Schöpfung - Wirkungsvolle Lösungen gegen Klimawandel und Umweltzerstörung - Mit …"
926,Diverse Autoren,Lexikon der Astronomie,N 19,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_926.jpg,https://books.google.com/books/content?id=pw5WAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1252,Fischer,... diverse Foliokupfertafeln mit ca. 150 grossen Kupferstichen in ... Lexikon . IV . ( neueste ) Aufl . Mit vielen color . Bildern . Lpz . 1889 ... Autoren . ) Statt Deutsche Rundschau . Hrsg . von Jul . Rodenberg . 16 . Jahrg&nbsp;...
909,Diverse Autoren,Theologisches Wörterbuch,N 2,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_909.jpg,https://books.google.com/books/content?id=u_h1DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1235,Kohlhammer,"Der Philosoph Johann Gottlieb Fichte (1762–1814) gilt mit seiner sogenannten ›Wissenschaftslehre‹ als einer der bedeutendsten Vertreter einer transzendentalen Theorie über – modern gesprochen – Wissenschaftstheorie. Könnten so seine Entdeckungen nicht auch für die Theologie systematische Bedeutung haben, insbesondere in der Frage, ob diese selber eine Wissenschaft sein kann? Mathias Müller versucht anhand einer systematischen Konstruktionsanalyse von Fichtes Schrift »Die Principien der Gottes- Sitten- u. Rechtslehre. Februar und März 1805« zu zeigen, dass und wie in der Wissenschaftslehre diese selber eine Grundlegung bildet, die als eine Grundlagentheorie der Theologie eingesehen werden kann. Mittels des Modells des ›Transzensus‹ wird versucht, einen für das transzendentale Ich gangbaren …"
927,Diverse Autoren,Lexikon der Physik,N 20,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_927.jpg,https://books.google.com/books/content?id=TpUmDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1253,Piper,"In rund 650 Porträts stellt dieses Lexikon englischsprachige Autorinnen und Autoren vom frühen Mittelalter bis zur unmittelbaren Gegenwart vor. Über den bekannten Kanon hinaus präsentiert das Lexikon sehr viele Autorinnen und Autoren aus dem globalen Einzugsbereich der ""New English Literatures"" sowie Autorinnen und Autoren aus neuester Zeit."
928,Diverse Autoren,Lexikon der Chemie,N 21,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_928.jpg,https://books.google.com/books/content?id=FD2hEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1254,C.H. Beck,"Nichts ist so, wie es scheint! Warnung: Nach der Lektüre dieses Buches könnte Ihr Weltbild massiv erschüttert oder gar ganz zusammengestürzt sein. Die Quantenphysik wirkt wie Magie und fordert unser Vorstellungsvermögen aufs Äußerste heraus. Sich vor dem ersten Kapitel anzuschnallen, schadet nicht. Ein Buch vom Laien für Laien geschrieben. Spannend, informativ und mit Vergnügen zu lesen. Ab und an zum Nachdenken anregend. Quantenphysik ist interessant, aufregend und überraschend. Alle Quantensysteme haben faszinierende Eigenschaften. Man kann diese durchaus als skurril, spukhaft (Einstein) oder paradox bezeichnen, da sie dem gesunden Menschenverstand nahezu in jeder Hinsicht widersprechen."
929,Diverse Autoren,Lexikon der Biologie,N 22,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_929.jpg,https://books.google.com/books/content?id=FD2hEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1255,Rowohlt,"Nichts ist so, wie es scheint! Warnung: Nach der Lektüre dieses Buches könnte Ihr Weltbild massiv erschüttert oder gar ganz zusammengestürzt sein. Die Quantenphysik wirkt wie Magie und fordert unser Vorstellungsvermögen aufs Äußerste heraus. Sich vor dem ersten Kapitel anzuschnallen, schadet nicht. Ein Buch vom Laien für Laien geschrieben. Spannend, informativ und mit Vergnügen zu lesen. Ab und an zum Nachdenken anregend. Quantenphysik ist interessant, aufregend und überraschend. Alle Quantensysteme haben faszinierende Eigenschaften. Man kann diese durchaus als skurril, spukhaft (Einstein) oder paradox bezeichnen, da sie dem gesunden Menschenverstand nahezu in jeder Hinsicht widersprechen."
930,Diverse Autoren,Lexikon der Medizin,N 23,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_930.jpg,https://books.google.com/books/content?id=jcIbAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1256,Kunth Verlag,"Im ""Lexikon der deutschsprachigen Krimi-Autoren"" sind auf 292 Seiten die Lebens- und Werkdaten aller deutschsprachigen Kriminalschriftstellerinnen und -schriftsteller aufgenommen, die Mitglied in den Autorenvereinigungen ""Das Syndikat"" und ""Sisters in Crime"" sind. Darüber hinaus enthält das Lexikon Biografie und Werk der wichtigsten zeitgenössischen Krimi-Autorinnen und -Autoren, die nicht Mitglieder dieser Verbände oder verstorben sind, soweit sie ermittelt werden konnten. Das ""Lexikon der deutschsprachigen Krimi-Autoren"" ist digital gespeichert und wird regelmässig aktualisiert und erweitert. Wer Näheres über den Verfasser eines Kriminalromans, eines Hörspiels oder eines Drehbuchs wissen möchte, muss detektivischen Spürsinn entwickeln. Autorenlexika schweigen sich über die Verfasser von …"
931,Diverse Autoren,Lexikon der Psychologie,N 24,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_931.jpg,https://books.google.com/books/content?id=dnAt7It4vdAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1257,Kohlhammer,"Zwischenprüfungsarbeit aus dem Jahr 2006 im Fachbereich Pädagogik - Allgemein, Note: 1,7, Technische Universität Darmstadt (Pädagogik), Sprache: Deutsch, Abstract: Geschlechterstereotypen prägen unser Verhalten. Doch wie entstehen diese Stereotypen und wann beginnen diese, unser Handeln zu beeinflussen? Diese Frage werde ich in der folgenden Arbeit bearbeiten. Zuerst werde ich mich diesem Thema allerdings durch den Themenkomplex der Entwicklung der Geschlechtsidentität annähern. Dies ist meiner Meinung nach sinnvoll, da die Entstehung von Stereotypen in diesem Prozess eingebunden ist. Ich werde also einen Teilaspekt der Entwicklung der Geschlechtsidentität genauer bearbeiten. Den großen Rahmen aber zuerst überblicksartig darstellen, um in diesem Kontext den Einsatz und das Auftreten von …"
932,Diverse Autoren,Lexikon der Soziologie,N 25,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_932.jpg,https://books.google.com/books/content?id=nvBFDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1258,DuMont,"Die Formen und Institutionen der Gegenwartskultur seit 1945 - Rückblick und Überblick. Traditionelle Kunstformen wie Literatur, Theater, Film, Fotografie, Musik, Bildende Kunst und Architektur rücken ebenso in den Blickpunkt wie neuere Formen der Medienästhetik. Dazu zählen Fernsehen, Werbung, Comics, Video, Internet und CD-ROM. Formen der Alltagskultur und die kulturellen Institutionen werden detailliert erläutert. Gewürdigt werden außerdem die Theoriebildung und Debatten seit 1945, z.B. Kritische Theorie, Poststrukturalismus, Dekonstruktivismus und Historikerstreit."
933,Diverse Autoren,Lexikon der Pädagogik (Band 2),N 26,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_933.jpg,https://books.google.com/books/content?id=jcIbAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1259,Beltz & Gelberg,
934,Diverse Autoren,Lexikon der Wissenschaften (Band 2),N 27,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_934.jpg,https://books.google.com/books/content?id=I8d2DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1260,C.H. Beck,"Die Tabuwörter der deutschen Sprache sind starke Wörter: Wer sie gebraucht, der weiß, dass er mit ihnen eine große Wirkung erzielt. Comedians verwenden sie als Fanfarenstöße, um das Publikum aus der Lethargie zu reißen, Schriftsteller vertrauen auf ihren aufrüttelnden Effekt. Den Autoren Robert Sedlaczek und Christoph Winder, zwei ausgewiesenen Sprachexperten, geht es nicht darum, die ""Ehre"" dieser Schmuddelkinder aus der Sexual- und Fäkalsphäre zu retten. Vielmehr wollen sie die große regionale Vielfalt dokumentieren, klären, wie diese Wörter entstanden sind und welche Geschichte sie wie in einem Rucksack mit sich herumtragen. Belegstellen aus Volksliedern, Schüttelreimen, Kabarettprogrammen, Internetquellen, Zeitungen und literarischen Werken - von Goethe über Brecht und Elfriede Jelinek …"
935,Diverse Autoren,Lexikon der Tiere (Band 2),N 28,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_935.jpg,https://books.google.com/books/content?id=BaWKVqiUH-4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1261,Rowohlt,"... 2 . Dezember 1891 in Gera - Untermhaus ; † 25 . Juli 1969 in Singen am Hohentwiel ) , war ein dt . Maler der Neuen ... diverse Porträts . Dix wird zu den bedeutendsten dt . Künstlern des 20. Jh . gezählt . Die umfangreichsten&nbsp;..."
936,Diverse Autoren,Lexikon der Pflanzen (Band 2),N 29,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_936.jpg,https://books.google.com/books/content?id=WAd8x0QanKsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1262,Kunth Verlag,"... 2 . große colorirte Pracht - Ausg , in 10 neuen eleg . Halbfrzbdn . , geb. , 1887. Im Buchhandel ver- griffen . ( Statt fl . 96 ) für fl . 65 . Brockhaus &#39; Conversat . - Lexikon ... diverse Bände , brosch . à fl . 1.80 , geb. à fl . 2 ."
910,Diverse Autoren,Bibellexikon,N 3,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_910.jpg,https://books.google.com/books/content?id=OJg7AQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1236,Herder,"Wissenschaftler und Autoren auf den Gebieten der Musikwissenschaft, Musikkritik und musikalischen Publizistik in Deutschland, Österreich und der Schweiz."
937,Diverse Autoren,Lexikon der Mineralien (Band 2),N 30,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_937.jpg,https://books.google.com/books/content?id=uIXStgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1263,Kohlhammer,
938,Diverse Autoren,Lexikon der Geologie (Band 2),N 31,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_938.jpg,https://books.google.com/books/content?id=W_vBEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1264,DuMont,"Als Ergänzung zu meinem 5-bändigen-Gesamtset der Buchreihe Organisationsgeschichte der deutschen Heeresartillerie im II. Weltkrieg - Artillerie als Heerestruppe, welches sich nur mit der schießenden Heeresartillerie befasste, möchte ich mich nun den anfangs im Buchset ausgeschlossenen nicht schießenden Heeresartillerie-Einheiten widmen. Den Anfang machte die Darstellung der Artilleristischen Wettereinheiten des Heeres, es folgte der Band zu den Artilleristischen Zusatzeinheiten der Heeresartillerie ergänzt durch Spezialeinheiten der Infanterie (diverse) und Pioniertruppe (ausgerüstet mit Goliath und Taifun). Den Abschluss der Betrachtung der nicht schießenden Heeresartillerie bilden 2 Bände zur Organisationsgeschichte des Kriegskarten- und Vermessungswesens, beide Bände betrachten die …"
939,Diverse Autoren,Lexikon der Astronomie (Band 2),N 32,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_939.jpg,https://books.google.com/books/content?id=F2qOAJhP7PUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1265,Fischer,... 2 Theile mit Stahlsttchportrait . Reichster Prachteinband nur 2 M. 50 ... Band von 680 Setten 3 M. 50. Friederike Ritter&#39;s großes Kochbuch für Alle . welche kochen oder es erlernen wollen . Ueber 560 Setten Text ent = baltend 1700 Speisen u .
940,Diverse Autoren,Lexikon der Physik (Band 2),N 33,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_940.jpg,https://books.google.com/books/content?id=rSagDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1266,Piper,"Das fünfbändige ""Lexikon der Mathematik"" bietet in insgesamt ca.17.000 Stichworteinträgen einen umfassenden Überblick über die moderne Mathematik, ihre Fachterminologie und ihre Anwendungen. Die behandelten Fachgebiete reichen von klassischen Themengebieten wie Geometrie, Zahlentheorie und Geschichte der Mathematik – über Numerische Mathematik, Graphentheorie, Versicherungsmathematik und Optimierung – bis hin zu modernen Anwendungsbereichen wie etwa Wavelets, Codierungstheorie oder Neuronalen Netzen. Besondere Berücksichtigung finden die Biographien bedeutender Wissenschaftler von der Antike bis zur Gegenwart. Dadurch wird dem Umstand Rechnung getragen, dass gerade in der Mathematik eine Fülle von Verfahren, Methoden oder auch Lehrsätzen existieren, die nach berühmten Persönlichkeiten …"
941,Diverse Autoren,Lexikon der Chemie (Band 2),N 34,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_941.jpg,https://books.google.com/books/content?id=V7cKEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1267,C.H. Beck,"Das Klima schützen und Gottes Schöpfung bewahren: der Mensch im Einklang mit der Natur Ein irdisches Paradies ist möglich – das zeigt Michael Schurwanz in seinem erhellenden und motivierenden Buch über die Bewältigung der Klimakrise. Angesichts der Folgen des Klimawandels scheinen die Menschen wie gelähmt, wo dringend Handeln geboten ist. Doch wie? Es ist an der Zeit, sich die komplexen Zusammenhänge zwischen Natur und menschlichen Einflüssen bewusst zu machen und mit Optimismus Probleme zu lösen und die Umwelt zu schützen. - Ursachen für Klimaveränderungen besser verstehen - Die eigenen Fähigkeiten erkennen und für den Klimaschutz anwenden - Naturwissenschaftliche Grundlagen begreifen und nutzen im Sinne der Schöpfung - Wirkungsvolle Lösungen gegen Klimawandel und Umweltzerstörung - Mit …"
942,Diverse Autoren,Lexikon der Biologie (Band 2),N 35,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_942.jpg,https://books.google.com/books/content?id=gighAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1268,Rowohlt,"Das Klima schützen und Gottes Schöpfung bewahren: der Mensch im Einklang mit der Natur Ein irdisches Paradies ist möglich – das zeigt Michael Schurwanz in seinem erhellenden und motivierenden Buch über die Bewältigung der Klimakrise. Angesichts der Folgen des Klimawandels scheinen die Menschen wie gelähmt, wo dringend Handeln geboten ist. Doch wie? Es ist an der Zeit, sich die komplexen Zusammenhänge zwischen Natur und menschlichen Einflüssen bewusst zu machen und mit Optimismus Probleme zu lösen und die Umwelt zu schützen. - Ursachen für Klimaveränderungen besser verstehen - Die eigenen Fähigkeiten erkennen und für den Klimaschutz anwenden - Naturwissenschaftliche Grundlagen begreifen und nutzen im Sinne der Schöpfung - Wirkungsvolle Lösungen gegen Klimawandel und Umweltzerstörung - Mit …"
943,Diverse Autoren,Lexikon der Medizin (Band 2),N 36,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_943.jpg,https://books.google.com/books/content?id=gighAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1269,Kunth Verlag,
944,Diverse Autoren,Lexikon der Psychologie (Band 2),N 37,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_944.jpg,https://books.google.com/books/content?id=V7cKEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1270,Kohlhammer,
945,Diverse Autoren,Lexikon der Soziologie (Band 2),N 38,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_945.jpg,https://books.google.com/books/content?id=e1wjAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1271,DuMont,"... Autoren und Au- torinnen ein hohes Maß an Komprimierungsfähig- keit . Hierfür die geeigneten Beiträger / innen ausge- wählt zu haben , belegen die in der überwiegenden Mehrzahl äußerst kenntnisreich verfassten Texte . Bei den über 600&nbsp;..."
946,Diverse Autoren,Lexikon der Pädagogik (Band 3),N 39,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_946.jpg,https://books.google.com/books/content?id=gighAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1272,Beltz & Gelberg,
911,Diverse Autoren,Lexikon der Kunst,N 4,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_911.jpg,https://books.google.com/books/content?id=FDi3DQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1237,DuMont,"Wer war eigentlich Hartmann von Aue? Welche Werke machten Bettine von Arnim berühmt? Zu welchem literarischen Zirkel gehörte Ingeborg Bachmann? Und wofür erhielt Günter Grass den Nobelpreis? Die Essays geben tiefe Einblicke in Leben, Werk und Wirken der wichtigsten deutschsprachigen Autoren. In der 3. Auflage um rund 100 Artikel u.a. zu Therese Huber, E.A.F. Klingemann, Durs Grünbein, Wolfgang Hilbig, Ruth Klüger, Brigitte Kronauer, Robert Menasse, Christoph Ransmayr, Raoul Schrott und Arnold Stadler erweitert - ausführlich und anschaulich."
947,Diverse Autoren,Lexikon der Wissenschaften (Band 3),N 40,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_947.jpg,https://books.google.com/books/content?id=I8d2DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1273,C.H. Beck,"Die Tabuwörter der deutschen Sprache sind starke Wörter: Wer sie gebraucht, der weiß, dass er mit ihnen eine große Wirkung erzielt. Comedians verwenden sie als Fanfarenstöße, um das Publikum aus der Lethargie zu reißen, Schriftsteller vertrauen auf ihren aufrüttelnden Effekt. Den Autoren Robert Sedlaczek und Christoph Winder, zwei ausgewiesenen Sprachexperten, geht es nicht darum, die ""Ehre"" dieser Schmuddelkinder aus der Sexual- und Fäkalsphäre zu retten. Vielmehr wollen sie die große regionale Vielfalt dokumentieren, klären, wie diese Wörter entstanden sind und welche Geschichte sie wie in einem Rucksack mit sich herumtragen. Belegstellen aus Volksliedern, Schüttelreimen, Kabarettprogrammen, Internetquellen, Zeitungen und literarischen Werken - von Goethe über Brecht und Elfriede Jelinek …"
948,Diverse Autoren,Lexikon der Tiere (Band 3),N 41,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_948.jpg,https://books.google.com/books/content?id=rCdlAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1274,Rowohlt,"Nachschlagewerk zu Autoren, Zeichnern, Verlagen, Genres, Themen, Serien u.a.m."
949,Diverse Autoren,Lexikon der Pflanzen (Band 3),N 42,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_949.jpg,https://books.google.com/books/content?id=WAd8x0QanKsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1275,Kunth Verlag,"... 3 elea . Lwdbdr . , geb. , herausgeg . v . Fr. Schödler , 1870 , ( statt fl ... Lexikon , 11. Aufl . , complet in 15 Bdn . nebst Supplement in 2 Bdn ... diverse Bände , brosch . à fl . 1.80 , geb. à fl . 2 . Gartenlaube , Jahrg&nbsp;..."
950,Diverse Autoren,Lexikon der Mineralien (Band 3),N 43,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_950.jpg,https://books.google.com/books/content?id=uIXStgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1276,Kohlhammer,
951,Diverse Autoren,Lexikon der Geologie (Band 3),N 44,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_951.jpg,https://books.google.com/books/content?id=V7cKEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1277,DuMont,"Das Klima schützen und Gottes Schöpfung bewahren: der Mensch im Einklang mit der Natur Ein irdisches Paradies ist möglich – das zeigt Michael Schurwanz in seinem erhellenden und motivierenden Buch über die Bewältigung der Klimakrise. Angesichts der Folgen des Klimawandels scheinen die Menschen wie gelähmt, wo dringend Handeln geboten ist. Doch wie? Es ist an der Zeit, sich die komplexen Zusammenhänge zwischen Natur und menschlichen Einflüssen bewusst zu machen und mit Optimismus Probleme zu lösen und die Umwelt zu schützen. - Ursachen für Klimaveränderungen besser verstehen - Die eigenen Fähigkeiten erkennen und für den Klimaschutz anwenden - Naturwissenschaftliche Grundlagen begreifen und nutzen im Sinne der Schöpfung - Wirkungsvolle Lösungen gegen Klimawandel und Umweltzerstörung - Mit …"
952,Diverse Autoren,Lexikon der Astronomie (Band 3),N 45,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_952.jpg,https://books.google.com/books/content?id=P4b5BOR38zYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1278,Fischer,"... 3 Bde . M. 1800 Charpentier , J .. Geschichte d . französischen Literatur ... Lexikon , illustr . , f . d . Volk . 236 Heste 1869. 10 Lwdbde . ( 31 fl ... Astronomie ( 7 fl . 20 kr . ) fl . 5.50 . -Beller , Gesch . d . deutschen&nbsp;..."
953,Diverse Autoren,Lexikon der Physik (Band 3),N 46,Regal N,,Vorhanden,Gemini-Import,thumbnails/book_953.jpg,https://books.google.com/books/content?id=V7cKEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1279,Piper,"Das Klima schützen und Gottes Schöpfung bewahren: der Mensch im Einklang mit der Natur Ein irdisches Paradies ist möglich – das zeigt Michael Schurwanz in seinem erhellenden und motivierenden Buch über die Bewältigung der Klimakrise. Angesichts der Folgen des Klimawandels scheinen die Menschen wie gelähmt, wo dringend Handeln geboten ist. Doch wie? Es ist an der Zeit, sich die komplexen Zusammenhänge zwischen Natur und menschlichen Einflüssen bewusst zu machen und mit Optimismus Probleme zu lösen und die Umwelt zu schützen. - Ursachen für Klimaveränderungen besser verstehen - Die eigenen Fähigkeiten erkennen und für den Klimaschutz anwenden - Naturwissenschaftliche Grundlagen begreifen und nutzen im Sinne der Schöpfung - Wirkungsvolle Lösungen gegen Klimawandel und Umweltzerstörung - Mit …"
